# Vera source catalog — brick=1877p122 band=r
# Author: MaxKweeger | Software: vera / Claude Sonnet (Anthropic)
# Target journal: Journal of Open Source Software (joss.theoj.org)
ra,dec,x_image,y_image,flux_iso,flux_auto,a_image,b_image,theta,ellip,kron_rad,npix,flags
187.7954207,12.1696897,1839.0000,696.0000,0.250000,1.125000,0.797,0.500,-9.22,0.3726,3.500,8,0
187.6673773,12.1418977,3598.3750,314.1250,0.125000,1.125000,1.118,0.586,66.80,0.4756,3.500,8,1
187.7152196,12.1479777,2941.0000,397.6667,0.140625,1.125000,0.816,0.500,0.00,0.3876,3.500,6,0
187.6775062,12.1517427,3459.2000,449.4000,0.078125,1.125000,0.775,0.500,18.43,0.3545,3.500,5,0
187.6803227,12.1517136,3420.5000,449.0000,0.093750,1.125000,0.816,0.500,90.00,0.3876,3.500,6,0
187.9099147,12.1767783,265.8000,793.4000,0.078125,1.125000,0.775,0.500,-18.43,0.3545,3.500,5,0
187.7641845,12.1934444,2268.2000,1022.4000,0.078125,1.125000,0.775,0.500,18.43,0.3545,3.500,5,0
187.8563950,12.1829288,1001.1853,877.9111,0.938107,1.119659,1.050,0.500,1.76,0.5237,3.500,17,0
187.9235494,12.3316203,78.4538,2921.0000,1.131051,1.116890,2.632,0.500,0.00,0.8101,3.500,23,0
187.7863208,12.1322830,1964.0373,182.0141,1.096680,1.116089,2.141,0.500,0.41,0.7665,3.500,28,0
187.7918455,12.1695624,1888.1258,694.2503,0.125163,1.116046,0.793,0.500,12.00,0.3697,3.500,5,0
187.7789998,12.2998173,2064.6310,2484.0130,0.507568,1.115845,1.425,0.500,0.08,0.6492,3.500,14,0
187.8436781,12.2846908,1175.9218,2276.1670,0.207105,1.115221,0.730,0.551,1.91,0.2457,3.500,9,0
187.8466960,12.3157547,1134.4537,2703.0000,1.574219,1.112915,1.853,0.500,0.00,0.7301,3.500,32,0
187.7880847,12.1696792,1939.8007,695.8551,0.245522,1.111616,0.751,0.500,5.64,0.3346,3.500,5,0
187.7515073,12.3348215,2442.3909,2964.9863,0.443060,1.110031,1.043,0.500,-0.32,0.5207,3.500,10,0
187.7980848,12.1715724,1802.3947,721.8684,0.593750,1.109375,1.014,0.500,-0.05,0.5070,3.500,13,0
187.7925581,12.1921861,1878.3333,1005.1111,0.140625,1.109375,0.875,0.667,-33.69,0.2380,3.500,7,0
187.7491432,12.1697352,2474.8750,696.6250,0.125000,1.109375,0.784,0.500,-7.02,0.3625,3.500,6,0
187.8819019,12.1323547,650.7089,183.0000,1.671265,1.106079,1.756,0.500,0.00,0.7153,3.500,33,0
187.7536626,12.1656157,2412.7754,640.0212,0.446899,1.105103,1.232,0.500,-0.59,0.5943,3.500,13,0
187.8336063,12.2525973,1314.3130,1835.1878,0.250251,1.103509,1.357,0.500,2.26,0.6316,3.500,9,0
187.7756364,12.1541766,2110.8453,482.8428,0.205188,1.102842,0.951,0.500,4.02,0.4742,3.500,7,0
187.7698037,12.3487231,2190.9895,3156.0000,1.429606,1.102510,1.922,0.500,0.00,0.7399,3.500,13,0
187.8943467,12.3215039,479.7118,2781.9968,0.756544,1.099493,1.459,0.500,0.06,0.6574,3.500,17,0
187.8039431,12.1890480,1721.8982,961.9911,0.682129,1.095825,1.815,0.500,-1.10,0.7245,3.500,18,0
187.6819283,12.2021350,3398.4375,1141.8125,0.250000,1.093750,0.866,0.500,-4.12,0.4223,3.500,7,0
187.8947049,12.1373743,474.7897,251.9714,0.418579,1.089844,1.224,0.500,1.01,0.5914,3.500,13,0
187.8757578,12.2456697,735.1316,1740.0000,0.118963,1.088901,1.260,0.500,0.00,0.6033,3.500,5,0
187.8525368,12.2421473,1054.1992,1691.6003,0.093294,1.085891,0.775,0.500,-18.43,0.3546,3.500,5,0
187.7844509,12.1861369,1989.7311,921.9923,1.449691,1.085890,3.906,0.500,0.02,0.8720,3.500,32,0
187.9035335,12.2055611,353.4816,1188.8890,0.422206,1.082973,1.068,0.500,-3.17,0.5320,3.500,9,0
187.9221330,12.1656950,97.9150,641.1111,0.541288,1.081559,1.030,0.500,-4.44,0.5144,3.500,14,0
187.9229326,12.2998906,86.9291,2485.0191,0.414926,1.081386,1.264,0.500,-0.02,0.6044,3.500,13,0
187.6941440,12.1889749,3230.5887,960.9870,0.557983,1.079712,1.603,0.500,0.82,0.6881,3.500,11,0
187.8180938,12.1725225,1527.4615,734.9231,0.406250,1.078125,1.049,0.500,-4.44,0.5235,3.500,9,0
187.9205439,12.1516499,119.7500,448.1250,0.125000,1.078125,0.707,0.545,-33.69,0.2294,3.500,6,0
187.8916693,12.2863646,516.5000,2299.1667,0.187500,1.078125,0.957,0.500,0.00,0.4778,3.500,6,0
187.8345825,12.1550832,1300.9000,495.3000,0.156250,1.078125,0.832,0.500,3.56,0.3989,3.500,6,0
187.7244312,12.1889033,2814.4288,960.0030,0.329102,1.070679,1.003,0.500,0.01,0.5015,3.500,8,0
187.9081173,12.2989431,290.4974,2472.0004,0.121189,1.070166,0.703,0.500,89.99,0.2892,3.500,6,0
187.8874392,12.1541107,574.6244,481.9370,0.251871,1.069914,1.054,0.500,-1.29,0.5254,3.500,5,0
187.7601605,12.2412307,2323.4912,1679.0061,0.458316,1.067765,1.620,0.500,0.18,0.6914,3.500,14,0
187.6815336,12.2413759,3403.8616,1681.0010,0.675490,1.067649,1.605,0.500,0.00,0.6884,3.500,19,0
187.8400388,12.1378096,1225.9278,257.9519,0.324829,1.067627,1.356,0.500,2.20,0.6311,3.500,9,0
187.6968773,12.3604403,3193.0318,3317.0000,3.196930,1.067567,1.581,0.500,0.00,0.6837,3.500,22,0
187.7213719,12.1379487,2856.4650,259.8632,1.022827,1.066772,2.603,0.500,0.49,0.8079,3.500,31,0
187.8102146,12.2416687,1635.7255,1685.0237,0.742026,1.066225,1.723,0.500,-0.34,0.7098,3.500,22,0
187.7462606,12.1435629,2514.4830,337.0052,2.655279,1.065350,2.003,0.500,0.45,0.7504,3.500,44,0
187.7775853,12.2455340,2084.0675,1738.1347,0.282621,1.064252,0.804,0.500,6.28,0.3780,3.500,5,0
187.7233647,12.2033252,2829.0833,1158.1667,0.375000,1.062500,1.320,0.500,0.99,0.6213,3.500,10,0
187.8273254,12.1550670,1400.6154,495.0769,0.203125,1.062500,0.741,0.500,-5.65,0.3252,3.500,5,0
187.8175109,12.1544235,1535.4706,486.2353,0.265625,1.062500,1.091,0.500,0.39,0.5417,3.500,8,0
187.8444451,12.3126990,1165.3823,2661.0125,1.429932,1.061646,1.886,0.500,0.08,0.7349,3.500,28,0
187.6997508,12.1882541,3153.5485,951.0833,0.591797,1.056274,1.477,0.500,-1.18,0.6615,3.500,16,0
187.7433906,12.1882471,2553.9175,950.9874,0.738159,1.051758,1.701,0.500,-0.02,0.7060,3.500,17,0
187.8698379,12.3547696,816.4743,3239.0826,0.463391,1.049252,1.075,0.500,2.30,0.5351,3.500,8,0
187.8168296,12.2565015,1544.8320,1888.8338,0.102195,1.047171,0.782,0.577,45.06,0.2616,3.500,6,0
187.6867198,12.1420924,3332.6000,316.8000,0.078125,1.046875,0.775,0.500,71.57,0.3545,3.500,5,0
187.8732377,12.1658315,769.7588,642.9862,0.518921,1.045288,1.252,0.500,-0.23,0.6005,3.500,13,0
187.8757570,12.2102789,735.1429,1253.7143,0.112856,1.044652,1.249,0.500,-4.31,0.5995,3.500,7,0
187.8290313,12.3005444,1377.1754,2494.0035,0.761270,1.039888,1.615,0.500,1.15,0.6904,3.500,18,0
187.7992108,12.1411495,1786.9222,303.8444,0.152222,1.037354,0.802,0.500,7.31,0.3765,3.500,5,0
187.8021166,12.1336774,1746.9954,201.1744,0.754272,1.033936,1.513,0.573,-0.80,0.6213,3.500,21,0
187.6725662,12.1680886,3527.0769,674.0000,0.593750,1.032517,1.900,0.500,0.00,0.7368,3.500,19,0
187.7265066,12.2049869,2785.9118,1181.0000,0.531250,1.031153,1.961,0.500,0.00,0.7450,3.500,7,0
187.8442013,12.3062205,1168.7328,2571.9956,0.489528,1.030302,1.213,0.500,0.04,0.5878,3.500,13,0
187.8286624,12.2946574,1382.2446,2413.1129,0.214111,1.028931,1.000,0.500,1.84,0.5000,3.500,6,0
187.8599169,12.2987254,952.7924,2469.0094,1.087158,1.026245,1.870,0.500,-0.02,0.7326,3.500,30,0
187.6875964,12.2155397,3320.5558,1325.9990,1.188974,1.025885,1.756,0.500,0.01,0.7153,3.500,31,0
187.7022494,12.2384649,3119.2171,1641.0031,0.592289,1.024559,2.129,0.500,-0.01,0.7651,3.500,18,0
187.6676230,12.1828596,3594.9996,876.9602,0.350678,1.020442,0.781,0.500,-0.00,0.3601,3.500,5,0
187.7532050,12.1890437,2419.0634,961.9320,0.473633,1.016846,1.342,0.500,1.26,0.6274,3.500,10,0
187.7087377,12.3057112,3030.0650,2564.9973,0.734307,1.015828,1.258,0.500,-0.13,0.6025,3.500,12,0
187.7370010,12.1415559,2641.7143,309.4286,0.109375,1.015625,0.735,0.500,22.50,0.3199,3.500,5,0
187.7187891,12.1861372,2891.9533,921.9965,1.263942,1.015076,3.030,0.500,0.08,0.8350,3.500,25,0
187.7471140,12.1444372,2502.7569,349.0193,0.549512,1.013461,1.491,0.500,0.97,0.6647,3.500,15,0
187.8972278,12.2905122,440.1237,2356.1565,0.250491,1.011873,0.809,0.500,4.65,0.3821,3.500,6,0
187.8383644,12.2521470,1248.9347,1829.0005,0.709263,1.010758,1.794,0.500,-0.02,0.7212,3.500,18,0
187.7029469,12.3176469,3109.6330,2729.0000,1.377686,1.008057,3.221,0.500,0.00,0.8448,3.500,26,0
187.7219006,12.1515244,2849.2000,446.4000,0.078125,1.007770,0.775,0.500,18.43,0.3545,3.500,5,0
187.6804025,12.2384645,3419.4038,1640.9968,0.636734,1.005991,2.127,0.500,0.14,0.7649,3.500,21,0
187.6939321,12.2146660,3233.4999,1313.9953,0.510658,1.004172,1.001,0.500,0.00,0.5003,3.500,10,0
187.7253970,12.3202668,2801.1584,2764.9974,0.369019,1.004028,1.054,0.500,0.63,0.5256,3.500,9,0
187.8239858,12.1954326,1446.5023,1049.7193,0.349099,1.000772,0.996,0.611,-8.48,0.3864,3.500,10,0
187.7210782,12.3761522,2860.5000,3532.8894,0.795948,1.000262,1.011,0.500,0.00,0.5053,3.500,6,0
187.7508080,12.2021425,2452.0000,1141.9167,0.187500,1.000000,0.824,0.500,7.88,0.3929,3.500,6,0
187.8464101,12.3011992,1138.3823,2503.0000,1.805943,0.999612,1.725,0.500,0.00,0.7102,3.500,31,0
187.6992455,12.3761485,3160.4921,3532.8387,0.987365,0.998416,1.053,0.500,-1.46,0.5252,3.500,10,0
187.8673827,12.2558581,850.2092,1879.9932,0.571218,0.998061,1.259,0.500,-0.21,0.6029,3.500,13,0
187.7893402,12.1333726,1922.5491,196.9862,0.546387,0.994873,1.565,0.500,-0.69,0.6805,3.500,12,0
187.6949344,12.2384646,3219.7283,1640.9986,0.702438,0.994231,2.364,0.500,-0.06,0.7885,3.500,22,0
187.9108099,12.2055692,253.5001,1188.9999,0.438015,0.994202,1.052,0.500,0.01,0.5247,3.500,7,0
187.7058351,12.3457392,3069.9472,3115.0000,1.973554,0.993887,1.613,0.500,0.00,0.6900,3.500,19,0
187.9235831,12.2399927,77.9901,1661.9954,0.538238,0.992622,1.304,0.500,-0.36,0.6164,3.500,14,0
187.8435797,12.3005444,1177.2733,2494.0033,0.764495,0.990055,1.455,0.500,-0.03,0.6564,3.500,16,0
187.8147394,12.2594241,1573.5530,1928.9910,0.373878,0.989275,1.060,0.500,0.26,0.5283,3.500,8,0
187.8600864,12.2558578,950.4647,1879.9895,0.470102,0.985731,1.053,0.500,-0.27,0.5252,3.500,10,0
187.9098929,12.2049899,266.1000,1181.0400,0.765625,0.984642,1.254,0.500,2.09,0.6012,3.500,13,0
187.6970785,12.2122648,3190.2679,1281.0011,0.883549,0.984524,1.433,0.500,0.02,0.6511,3.500,19,0
187.8751624,12.1728897,743.3125,739.9688,0.500000,0.984375,1.380,0.500,-1.79,0.6376,3.500,13,0
187.8891615,12.2030219,550.9583,1154.0000,0.375000,0.984375,0.789,0.500,0.00,0.3667,3.500,6,0
187.8204971,12.3305286,1494.4394,2906.0000,0.745239,0.980591,1.550,0.500,0.00,0.6773,3.500,15,0
187.7644524,12.2998166,2264.5196,2484.0024,0.399414,0.978760,1.040,0.500,-0.00,0.5193,3.500,8,0
187.8975215,12.3140039,436.0891,2678.9429,0.256416,0.976920,0.794,0.500,-2.33,0.3699,3.500,5,0
187.6866516,12.2146626,3333.5372,1313.9477,0.632750,0.975977,1.438,0.500,-2.01,0.6523,3.500,19,0
187.7624955,12.3487231,2291.4079,3156.0000,1.188480,0.975748,1.645,0.500,0.00,0.6961,3.500,6,0
187.8248175,12.1851928,1435.0749,909.0196,1.267963,0.975058,2.203,0.500,0.23,0.7730,3.500,31,0
187.6728630,12.2052053,3523.0000,1184.0001,0.609560,0.973791,1.285,0.500,0.00,0.6107,3.500,11,0
187.9089203,12.2948007,279.4637,2415.0826,0.198456,0.972625,0.932,0.825,-11.79,0.1149,3.500,10,0
187.7097905,12.2983608,3015.5982,2464.0000,2.180063,0.970170,1.436,0.500,0.00,0.6519,3.500,16,0
187.7977496,12.2145208,1807.0003,1312.0000,0.157265,0.968727,1.414,0.500,0.00,0.6464,3.500,5,0
187.7238802,12.2055546,2822.0000,1188.8000,0.218722,0.968339,0.816,0.500,-0.00,0.3876,3.500,7,0
187.8132195,12.3305286,1594.4368,2906.0000,0.729614,0.963623,1.552,0.500,0.00,0.6777,3.500,15,0
187.7381229,12.2169953,2626.2980,1346.0000,1.348790,0.962825,1.886,0.500,0.00,0.7349,3.500,37,0
187.7114690,12.1861375,2992.5359,922.0000,0.858424,0.962647,2.275,0.500,0.00,0.7802,3.500,8,0
187.8469220,12.1569755,1131.3488,521.3008,0.187578,0.957347,0.686,0.500,-22.04,0.2715,3.500,5,0
187.7455830,12.2412297,2523.7931,1678.9927,0.366426,0.956524,1.338,0.500,-0.29,0.6264,3.500,8,0
187.8062646,12.3342372,1690.0000,2956.9577,0.345728,0.955832,0.790,0.500,0.00,0.3668,3.500,7,0
187.7966995,12.1890444,1821.4288,961.9416,0.672485,0.955200,1.614,0.500,-0.75,0.6902,3.500,15,0
187.8350787,12.3305286,1294.0820,2906.0000,0.562866,0.953003,1.342,0.500,0.00,0.6275,3.500,11,0
187.6836375,12.2420563,3374.9524,1690.3499,0.061423,0.951856,0.890,0.500,-26.80,0.4384,3.500,5,0
187.7853774,12.2438497,1977.0002,1714.9915,0.378805,0.950194,1.348,0.500,0.00,0.6292,3.500,6,0
187.8111810,12.1890434,1622.4465,961.9286,0.450806,0.949829,1.579,0.500,1.17,0.6834,3.500,11,0
187.8277727,12.3305286,1394.4691,2906.0000,0.715576,0.947998,1.551,0.500,0.00,0.6777,3.500,14,0
187.8058554,12.1373092,1695.6232,251.0763,0.279907,0.947754,1.101,0.500,-1.10,0.5459,3.500,9,0
187.7683805,12.1541680,2210.5452,482.7249,0.173185,0.946227,0.785,0.500,-4.49,0.3629,3.500,6,0
187.8975945,12.1851932,435.0859,909.0245,1.198364,0.944580,2.226,0.500,0.73,0.7754,3.500,27,0
187.8934707,12.2320603,491.7482,1553.0000,1.636179,0.943957,5.039,0.500,0.00,0.9008,3.500,48,0
187.8995356,12.1830808,408.4139,880.0000,1.111938,0.943726,1.420,0.500,0.00,0.6479,3.500,23,0
187.7463979,12.1656179,2512.5967,640.0511,0.321655,0.937988,1.026,0.500,2.63,0.5126,3.500,9,0
187.7181145,12.3202643,2901.2225,2764.9635,0.391724,0.937866,1.096,0.500,0.40,0.5437,3.500,7,0
187.7257974,12.2035200,2795.6562,1160.8438,0.500000,0.937500,1.320,0.500,6.08,0.6213,3.500,15,0
187.7994199,12.1711562,1784.0500,716.1500,0.312500,0.937500,0.805,0.500,-0.83,0.3787,3.500,7,0
187.6746242,12.2021389,3498.8000,1141.8667,0.234375,0.937500,0.655,0.500,-4.86,0.2366,3.500,6,0
187.7523571,12.1712492,2430.7143,717.4286,0.109375,0.937500,0.735,0.500,22.50,0.3199,3.500,5,0
187.7394680,12.1635771,2607.8157,612.0097,2.223755,0.934937,3.812,0.500,0.00,0.8688,3.500,45,0
187.7666041,12.1690352,2234.9532,687.0060,0.331997,0.934170,0.786,0.500,0.04,0.3637,3.500,6,0
187.8935875,12.2144484,490.1433,1311.0048,0.112774,0.933502,0.808,0.571,59.55,0.2932,3.500,6,0
187.8134859,12.1464667,1590.7758,376.9054,0.613761,0.929998,1.845,0.500,1.31,0.7289,3.500,17,0
187.6879594,12.2983609,3315.5679,2464.0004,1.414551,0.929443,1.757,0.500,-0.03,0.7154,3.500,30,0
187.8076856,12.3744136,1670.4757,3509.0000,1.548614,0.924237,1.608,0.500,0.00,0.6890,3.500,15,0
187.8706177,12.1877374,805.7597,943.9833,1.278876,0.922658,1.424,0.500,-0.10,0.6488,3.500,17,0
187.7372551,12.1438455,2638.2222,340.8889,0.281250,0.921875,0.976,0.500,-2.07,0.4875,3.500,10,0
187.8232073,12.1409716,1457.2000,301.4000,0.078125,0.921875,0.775,0.500,18.43,0.3545,3.500,5,0
187.7369777,12.3348223,2642.0337,2964.9976,0.318787,0.921368,0.809,0.500,-0.11,0.3819,3.500,7,0
187.6894138,12.1548372,3295.5835,491.9191,0.188935,0.917782,0.500,0.500,-11.74,0.0007,3.500,5,0
187.8073200,12.1669245,1675.4980,658.0039,0.370239,0.916992,1.014,0.500,-6.81,0.5069,3.500,11,0
187.7642388,12.1659076,2267.4546,644.0318,0.334357,0.916027,0.990,0.500,-2.87,0.4951,3.500,9,0
187.8997113,12.2629839,406.0000,1977.9042,0.250991,0.914641,0.821,0.500,6.06,0.3906,3.500,6,0
187.9156540,12.2998894,186.9395,2485.0028,0.495117,0.913574,1.272,0.500,-1.04,0.6071,3.500,14,0
187.7019377,12.2052053,3123.5000,1184.0000,0.406272,0.906963,1.083,0.500,-0.00,0.5384,3.500,6,0
187.8946532,12.1814069,475.5000,857.0000,0.468750,0.906250,1.025,0.500,0.00,0.5120,3.500,8,0
187.9290540,12.2898458,2.8182,2347.0000,0.171875,0.906250,1.192,0.500,0.00,0.5806,3.500,7,0
187.7495836,12.2969781,2468.8235,2445.0000,4.237533,0.905078,1.940,0.500,0.00,0.7423,3.500,35,0
187.7967032,12.1378070,1821.3780,257.9161,0.292603,0.904297,1.075,0.500,1.68,0.5347,3.500,7,0
187.7215057,12.3198269,2854.6261,2758.9542,0.282715,0.904053,1.066,0.500,-0.93,0.5310,3.500,8,0
187.6821750,12.3024382,3395.0488,2520.0246,0.625122,0.903076,1.535,0.500,-1.17,0.6742,3.500,17,0
187.7480082,12.1464673,2490.4697,376.9126,0.764030,0.902233,2.103,0.500,1.16,0.7622,3.500,20,0
187.6798191,12.1680886,3427.4194,674.0000,0.468750,0.900850,1.622,0.500,0.00,0.6917,3.500,15,0
187.6947913,12.2081164,3221.6938,1224.0006,0.962153,0.899497,2.068,0.500,0.02,0.7582,3.500,22,0
187.8019332,12.2832562,1749.5151,2256.4551,2.107278,0.899332,2.103,0.834,1.28,0.6033,3.500,45,0
187.7095795,12.2384645,3018.4985,1640.9975,0.437840,0.892628,1.631,0.500,0.03,0.6933,3.500,12,0
187.8125998,12.1715577,1602.9524,721.6667,0.328125,0.890625,0.816,0.603,-23.72,0.2606,3.500,9,0
187.7017431,12.2169953,3126.1737,1346.0000,1.041046,0.888933,1.641,0.500,0.00,0.6953,3.500,23,0
187.8445897,12.3170647,1163.3959,2721.0000,0.805786,0.885498,2.157,0.500,0.00,0.7682,3.500,19,0
187.8460056,12.1314940,1143.9409,171.1728,0.565796,0.885010,1.218,0.500,0.51,0.5893,3.500,15,0
187.7936038,12.1322829,1863.9657,182.0126,1.132568,0.884033,2.122,0.500,0.24,0.7644,3.500,30,0
187.8508461,12.3005443,1077.4301,2494.0025,0.435869,0.883190,1.048,0.500,0.01,0.5228,3.500,9,0
187.6876587,12.2384648,3319.6995,1641.0008,0.697640,0.881656,2.406,0.500,-0.08,0.7922,3.500,25,0
187.9173915,12.1325731,163.0656,186.0000,2.142404,0.881620,2.048,0.500,0.00,0.7558,3.500,36,0
187.8922604,12.1830808,508.3791,880.0000,1.065063,0.881226,1.417,0.500,0.00,0.6470,3.500,23,0
187.8771475,12.3547690,716.0370,3239.0740,0.346286,0.877311,0.809,0.500,3.34,0.3822,3.500,5,0
187.7569861,12.1659076,2367.1093,644.0320,0.272461,0.875610,0.773,0.500,-0.35,0.3529,3.500,6,0
187.7872233,12.1204953,1951.6364,20.0455,0.343750,0.875000,0.982,0.500,4.80,0.4907,3.500,9,0
187.6803300,12.1495739,3420.4000,419.6000,0.078125,0.875000,0.529,0.500,-45.00,0.0551,3.500,5,0
187.8007158,12.1625556,1766.2432,597.9732,0.823288,0.871609,1.450,0.500,0.10,0.6552,3.500,18,0
187.7843918,12.3487231,1990.5426,3156.0000,1.591675,0.869541,2.192,0.500,0.00,0.7719,3.500,14,0
187.7941086,12.3224503,1857.0290,2795.0000,1.900235,0.868520,1.952,0.500,0.00,0.7438,3.500,31,0
187.7790158,12.1322819,2064.4116,182.0000,0.734497,0.868042,1.553,0.500,0.00,0.6780,3.500,17,0
187.7529102,12.2136721,2423.1147,1300.3386,0.143662,0.863300,0.999,0.500,5.61,0.4993,3.500,7,0
187.7281651,12.3170647,2763.1233,2721.0000,0.882935,0.861304,2.362,0.500,0.00,0.7883,3.500,21,0
187.9019333,12.1813978,375.4688,856.8750,0.500000,0.859375,1.032,0.500,4.03,0.5156,3.500,14,0
187.7330818,12.2035251,2695.5652,1160.9130,0.359375,0.859375,1.014,0.500,0.34,0.5069,3.500,10,0
187.7062512,12.2043291,3064.2308,1171.9615,0.406250,0.859375,1.191,0.802,27.35,0.3269,3.500,12,0
187.7903354,12.1983824,1908.8750,1090.2500,0.250000,0.859375,0.807,0.629,-23.74,0.2196,3.500,9,0
187.6872438,12.1496176,3325.4000,420.2000,0.078125,0.859375,0.775,0.500,71.57,0.3545,3.500,5,0
187.7005530,12.2656185,3142.5263,2014.1053,0.297485,0.856783,1.045,0.500,-0.16,0.5214,3.500,6,0
187.8874457,12.1373783,574.5345,252.0261,0.312866,0.848877,0.992,0.500,2.21,0.4961,3.500,9,0
187.8310513,12.2521469,1349.4203,1828.9999,0.581111,0.847855,1.616,0.500,-0.03,0.6907,3.500,17,0
187.7043756,12.2122646,3090.0016,1280.9986,0.667779,0.845760,1.256,0.500,0.06,0.6019,3.500,11,0
187.8797763,12.3215038,679.9154,2781.9952,0.552811,0.844814,1.297,0.500,-0.02,0.6145,3.500,15,0
187.8067595,12.2420745,1683.1999,1690.6002,0.091461,0.844538,0.775,0.500,-18.43,0.3545,3.500,5,0
187.8880183,12.1524171,566.6667,458.6667,0.093750,0.843750,0.768,0.500,-16.85,0.3486,3.500,5,0
187.7452407,12.1676584,2528.4964,668.0886,0.337280,0.841187,1.079,0.500,4.69,0.5368,3.500,9,0
187.8041589,12.1583382,1718.9335,540.0251,0.230213,0.838425,0.800,0.500,0.22,0.3748,3.500,6,0
187.6731293,12.2384645,3519.3402,1640.9970,0.584565,0.837989,2.143,0.500,-0.14,0.7667,3.500,20,0
187.8514914,12.3062206,1068.5639,2571.9971,0.369324,0.837174,1.031,0.500,0.01,0.5151,3.500,8,0
187.8465822,12.1444358,1136.0176,348.9997,0.368926,0.832177,1.343,0.500,0.37,0.6278,3.500,9,0
187.7884386,12.1690355,1934.9378,687.0101,0.272274,0.830541,0.801,0.500,-0.40,0.3760,3.500,5,0
187.8742444,12.1758031,755.9268,780.0000,0.593750,0.828125,1.237,0.500,0.00,0.5959,3.500,18,0
187.8742892,12.1461802,755.3106,372.9688,1.037354,0.826660,2.035,0.500,0.13,0.7543,3.500,22,0
187.7325392,12.1444343,2703.0212,348.9784,0.444120,0.824976,1.294,0.500,-0.29,0.6136,3.500,12,0
187.7875867,12.1336647,1946.6434,201.0000,0.360596,0.823486,1.052,0.500,0.00,0.5247,3.500,6,0
187.8517182,12.3126983,1065.4474,2661.0038,1.052621,0.821794,1.908,0.500,0.00,0.7379,3.500,20,0
187.8132742,12.2293670,1593.6857,1515.9933,0.320137,0.818641,1.489,0.500,-0.34,0.6641,3.500,16,0
187.6749106,12.3024396,3494.8651,2520.0447,0.642578,0.814453,1.387,0.500,1.54,0.6394,3.500,16,0
187.7570699,12.2046958,2365.9583,1177.0000,0.375000,0.812500,0.789,0.500,0.00,0.3667,3.500,5,0
187.8352704,12.2442136,1291.4475,1719.9919,0.401702,0.808909,1.053,0.500,0.19,0.5254,3.500,8,0
187.7475984,12.1373026,2496.1011,250.9861,0.386353,0.808838,1.294,0.500,-0.58,0.6135,3.500,11,0
187.7001934,12.2509196,3147.4669,1812.1354,0.237105,0.808472,1.024,0.500,0.28,0.5115,3.500,6,0
187.7706781,12.3315925,2178.9749,2920.6179,1.051404,0.807217,2.276,0.775,1.81,0.6595,3.500,25,0
187.7782121,12.1399236,2075.4545,287.0000,0.995912,0.806928,1.416,0.500,0.00,0.6469,3.500,19,0
187.8754432,12.3545453,739.4540,3236.0000,0.486208,0.805641,1.075,0.500,0.00,0.5349,3.500,9,0
187.8030276,12.1611671,1734.4778,578.8955,0.334324,0.805045,1.097,0.500,-0.15,0.5441,3.500,8,0
187.7609306,12.1656164,2312.9106,640.0307,0.258911,0.801147,0.782,0.500,-2.75,0.3607,3.500,5,0
187.9289043,12.3400670,4.8753,3037.0618,0.247774,0.798588,0.784,0.500,-5.56,0.3619,3.500,6,0
187.7239978,12.2155397,2820.3843,1325.9997,0.799818,0.797869,1.689,0.500,0.01,0.7040,3.500,19,0
187.7504609,12.3224503,2456.7683,2795.0000,1.265625,0.796875,1.850,0.500,0.00,0.7297,3.500,28,0
187.8815206,12.1758031,655.9487,780.0000,0.609375,0.796875,1.260,0.500,0.00,0.6031,3.500,18,0
187.8097943,12.3543269,1641.5000,3233.0000,0.676655,0.796387,1.409,0.500,0.00,0.6451,3.500,17,0
187.8560737,12.1877384,1005.5999,943.9972,0.948878,0.794675,1.032,0.500,0.09,0.5156,3.500,9,0
187.8425442,12.2442138,1191.5026,1719.9944,0.558494,0.792291,1.421,0.500,0.08,0.6482,3.500,14,0
187.8517205,12.1473469,1065.4155,389.0000,0.807502,0.791894,1.459,0.500,0.00,0.6573,3.500,21,0
187.9016074,12.3215038,379.9467,2781.9949,0.584832,0.789571,1.274,0.500,-0.01,0.6075,3.500,15,0
187.7153581,12.1399964,2939.0968,288.0000,0.468628,0.783936,1.353,0.500,0.00,0.6303,3.500,9,0
187.8953189,12.2049869,466.3529,1181.0000,0.531250,0.781367,1.054,0.500,0.00,0.5256,3.500,8,0
187.6673955,12.3408631,3598.1250,3048.0000,0.250000,0.781250,0.781,0.500,0.00,0.3595,3.500,7,1
187.6823252,12.3604403,3392.9850,3317.0000,2.907485,0.779719,1.564,0.500,0.00,0.6804,3.500,18,0
187.6816010,12.3156092,3402.9349,2701.0000,0.459290,0.778734,0.787,0.500,0.00,0.3645,3.500,6,0
187.8059424,12.3305286,1694.4277,2906.0000,0.430542,0.777222,1.083,0.500,0.00,0.5382,3.500,5,0
187.8861226,12.2320603,592.7154,1553.0000,1.210445,0.776605,4.095,0.500,0.00,0.8779,3.500,39,0
187.6898202,12.2122645,3290.0000,1280.9973,0.669957,0.776270,1.244,0.500,0.00,0.5981,3.500,15,0
187.7497089,12.1659030,2467.1020,643.9683,0.236450,0.768433,0.791,0.500,5.26,0.3681,3.500,9,0
187.8616115,12.1760942,929.5082,784.0000,0.953125,0.765625,1.444,0.500,0.00,0.6538,3.500,19,0
187.8824552,12.1728919,643.1071,740.0000,0.437500,0.765625,1.207,0.500,3.11,0.5857,3.500,11,0
